Customer_Key,Customer_Name,Birth_Date,Marital_Status,Gender,Yearly_Income,Total_Children,Number_of_Children_at_Home,Education,Occupation,House_Owner,Number_of_Cars_Owned,Date_of_First_Purchase,Customer_Type,Company_Name,Country,State
8502,"Edwards, Allison",1962-05-11 00:00:00.000,"M","F",30000,1,0,"Partial College","Clerical","1",1,2002-05-05 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
9830,"Diaz, Andy",1961-11-15 00:00:00.000,"M","M",30000,4,0,"Graduate Degree","Clerical","1",0,2002-12-24 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
9832,"Xu, Drew",1961-06-06 00:00:00.000,"M","M",30000,4,0,"Graduate Degree","Clerical","1",0,2002-12-15 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
9894,"Hall, Robert",1927-08-06 00:00:00.000,"M","M",30000,1,0,"Bachelors","Clerical","1",1,2004-06-14 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
9947,"Chandra, Abby",1976-03-27 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","0",1,2004-03-17 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
9981,"Miller, Matthew",1941-08-10 00:00:00.000,"S","M",30000,1,0,"Bachelors","Clerical","1",0,2003-05-14 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
10116,"Raman, Bobby",1977-07-01 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","1",1,2003-10-23 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
10911,"Perez, Rebekah",1974-08-17 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","0",1,2004-06-16 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11416,"Phillips, Natalie",1943-01-16 00:00:00.000,"S","F",30000,1,0,"Bachelors","Clerical","0",0,2003-07-11 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11437,"Raji, Roger",1970-09-23 00:00:00.000,"S","M",30000,0,0,"Bachelors","Clerical","1",0,2003-07-19 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11523,"Hayes, Benjamin",1962-04-13 00:00:00.000,"S","M",30000,1,0,"Partial College","Clerical","0",1,2003-10-12 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11542,"Martinez, Stefanie",1973-12-26 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","0",1,2003-10-31 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11586,"He, Kelvin",1961-07-20 00:00:00.000,"S","M",30000,4,0,"Graduate Degree","Clerical","0",0,2003-11-29 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11708,"Russell, Haley",1976-01-19 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","0",1,2004-02-12 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11867,"Thompson, William",1974-06-14 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","1",1,2003-09-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
12448,"Weber, Jermaine",1974-04-14 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","0",1,2004-07-10 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
12947,"Luo, Kelli",1977-11-02 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","1",1,2004-04-22 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
12948,"Liang, Autumn",1977-04-08 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical","0",1,2004-05-29 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
12960,"Parker, Amber",1975-06-02 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","0",1,2003-08-28 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
13034,"Reed, Katherine",1970-05-14 00:00:00.000,"S","F",30000,0,0,"Bachelors","Clerical","1",0,2004-03-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
13129,"Ramirez, Kimberly",1976-09-09 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","0",1,2004-01-25 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14145,"Fernandez, Johnathan",1974-06-14 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","1",1,2004-03-20 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14146,"Yang, Clayton",1974-08-25 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","1",1,2003-12-23 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14510,"Hayes, Lucas",1977-08-23 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","0",1,2004-04-30 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14553,"Ward, Riley",1941-04-07 00:00:00.000,"S","F",30000,1,0,"Bachelors","Clerical","1",0,2004-06-08 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14572,"Lopez, Richard",1943-06-09 00:00:00.000,"S","M",30000,1,0,"Bachelors","Clerical","0",0,2004-06-19 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14576,"Campbell, Elijah",1961-08-27 00:00:00.000,"S","M",30000,4,0,"Graduate Degree","Clerical","0",0,2004-06-05 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14590,"Perez, Lydia",1959-02-27 00:00:00.000,"S","F",30000,0,0,"Bachelors","Clerical","1",0,2004-06-21 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14597,"Moreno, Cheryl",1970-10-24 00:00:00.000,"M","F",30000,0,0,"Bachelors","Clerical","0",0,2004-06-19 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14602,"Morgan, Grace",1969-10-20 00:00:00.000,"S","F",30000,1,0,"Bachelors","Clerical","0",0,2004-06-03 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14682,"Serrano, Melinda",1975-03-02 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","0",1,2003-09-01 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14736,"Wu, Suzanne",1960-10-04 00:00:00.000,"S","F",30000,3,0,"Graduate Degree","Clerical","1",0,2003-12-04 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14745,"Griffin, Gabriel",1970-05-20 00:00:00.000,"M","M",30000,0,0,"Bachelors","Clerical","1",0,2004-01-28 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15039,"Flores, Nicole",1973-12-24 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","0",1,2004-03-01 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15931,"Andersen, Sharon",1961-05-11 00:00:00.000,"M","F",30000,4,0,"Graduate Degree","Clerical","1",0,2003-09-21 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15941,"Tang, Franklin",1958-06-09 00:00:00.000,"S","M",30000,1,0,"Graduate Degree","Clerical","1",0,2003-11-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16884,"Hernandez, Marc",1961-05-06 00:00:00.000,"S","M",30000,4,0,"Graduate Degree","Clerical","1",0,2003-10-24 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17424,"Ortega, Victor",1977-11-22 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","0",1,2003-09-18 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17435,"Lauer, Brian",1976-02-02 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","1",1,2003-12-15 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17446,"She, Shaun",1975-12-19 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","0",1,2004-05-13 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17506,"Xie, Barbara",1958-03-08 00:00:00.000,"M","F",30000,1,0,"Graduate Degree","Clerical","0",0,2004-02-23 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17689,"Ye, Margaret",1970-09-08 00:00:00.000,"S","F",30000,0,0,"Bachelors","Clerical","0",0,2004-04-03 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17692,"Andersen, Alejandro",1970-07-12 00:00:00.000,"S","M",30000,0,0,"Bachelors","Clerical","0",0,2004-04-05 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
18371,"Kelly, Mason",1927-10-18 00:00:00.000,"S","M",30000,1,0,"Bachelors","Clerical","0",1,2004-04-03 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
18467,"Jimenez, Lance",1943-11-26 00:00:00.000,"M","M",30000,1,0,"Bachelors","Clerical","1",0,2001-12-16 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4176,"Malhotra, Kristi",1973-11-25 00:00:00.000,"S","F",70000,0,0,"Partial College","Professional","1",2,2003-12-17 00:00:00.000,"Person","","Canada","Alberta"
5874,"Deng, Damien",1935-03-14 00:00:00.000,"M","M",30000,4,0,"High School","Professional","0",2,2004-01-24 00:00:00.000,"Person","","Canada","Alberta"
5922,"Jai, Edwin",1978-11-14 00:00:00.000,"M","M",40000,0,0,"High School","Skilled Manual","1",2,2003-11-14 00:00:00.000,"Person","","Canada","Alberta"
8840,"Yuan, Carly",1943-07-23 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","0",2,2003-10-18 00:00:00.000,"Person","","Canada","Alberta"
10753,"Li, Rafael",1942-04-04 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","1",2,2004-06-07 00:00:00.000,"Person","","Canada","Alberta"
11155,"Yuan, Yolanda",1977-01-24 00:00:00.000,"S","F",40000,0,0,"Partial High School","Clerical","1",2,2003-08-08 00:00:00.000,"Person","","Canada","Ontario"
11252,"She, Martha",1970-12-19 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","1",0,2001-12-19 00:00:00.000,"Person","","Canada","Alberta"
13758,"She, Alisha",1958-01-10 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","1",1,2002-06-27 00:00:00.000,"Person","","Canada","Alberta"
8856,"Smith, John",1946-02-26 00:00:00.000,"M","M",70000,5,0,"Bachelors","Management","1",3,2001-11-21 00:00:00.000,"Person","","Canada","British Columbia"
10769,"Watson, Cole",1946-08-22 00:00:00.000,"S","M",70000,5,0,"Bachelors","Management","1",3,2001-07-01 00:00:00.000,"Person","","Canada","British Columbia"
11749,"Phillips, Adam",1946-09-13 00:00:00.000,"S","M",70000,5,0,"Bachelors","Management","1",3,2002-01-05 00:00:00.000,"Person","","Canada","British Columbia"
13961,"Gray, Brianna",1946-02-08 00:00:00.000,"S","F",70000,5,0,"Bachelors","Management","0",3,2002-07-21 00:00:00.000,"Person","","Canada","British Columbia"
14865,"Lazecky, Petr",1946-06-07 00:00:00.000,"M","F",40000,5,0,"High School","Professional","1",3,2002-08-12 00:00:00.000,"Person","","Canada","British Columbia"
15483,"Hill, Sydney",1945-05-17 00:00:00.000,"M","F",30000,5,0,"Partial High School","Skilled Manual","1",3,2002-11-21 00:00:00.000,"Person","","Canada","British Columbia"
16405,"Mitchell, Maria",1946-11-03 00:00:00.000,"M","F",40000,5,0,"High School","Professional","0",3,2003-03-27 00:00:00.000,"Person","","Canada","British Columbia"
16407,"Sanchez, Richard",1946-10-17 00:00:00.000,"S","M",70000,5,0,"Bachelors","Management","1",3,2003-04-13 00:00:00.000,"Person","","Canada","British Columbia"
17022,"Nelson, Katherine",1946-09-15 00:00:00.000,"S","F",40000,5,0,"High School","Professional","0",3,2004-01-10 00:00:00.000,"Person","","Canada","British Columbia"
501,"Simmons, Sarah",1974-09-18 00:00:00.000,"S","F",40000,0,0,"Graduate Degree","Skilled Manual","1",0,2003-08-04 00:00:00.000,"Person","","Canada","British Columbia"
620,"Young, Sierra",1973-05-01 00:00:00.000,"S","F",50000,0,0,"Graduate Degree","Skilled Manual","1",0,2003-08-12 00:00:00.000,"Person","","Canada","British Columbia"
770,"Hernandez, Haley",1973-08-17 00:00:00.000,"S","F",50000,0,0,"Graduate Degree","Skilled Manual","1",0,2003-10-30 00:00:00.000,"Person","","Canada","British Columbia"
824,"Turner, Morgan",1966-10-24 00:00:00.000,"M","F",70000,0,0,"Graduate Degree","Professional","1",0,2003-11-19 00:00:00.000,"Person","","Canada","British Columbia"
825,"Martin, Jill",1966-10-07 00:00:00.000,"M","F",70000,4,0,"Graduate Degree","Professional","1",0,2003-09-19 00:00:00.000,"Person","","Canada","British Columbia"
1533,"Carter, Jose",1973-03-09 00:00:00.000,"M","M",50000,0,0,"Graduate Degree","Skilled Manual","1",0,2004-03-29 00:00:00.000,"Person","","Canada","British Columbia"
1881,"Hayes, Luis",1973-09-11 00:00:00.000,"S","M",50000,0,0,"Graduate Degree","Skilled Manual","0",0,2003-11-14 00:00:00.000,"Person","","Canada","British Columbia"
1987,"Garcia, Rachel",1958-09-07 00:00:00.000,"M","F",80000,5,0,"Graduate Degree","Professional","1",0,2003-09-07 00:00:00.000,"Person","","Canada","British Columbia"
2733,"Isla, Julian",1955-04-08 00:00:00.000,"S","F",80000,5,0,"Graduate Degree","Skilled Manual","1",0,2003-08-07 00:00:00.000,"Person","","Canada","British Columbia"
2752,"Rivera, Allison",1958-09-19 00:00:00.000,"S","F",80000,4,0,"Graduate Degree","Skilled Manual","1",0,2003-12-22 00:00:00.000,"Person","","Canada","British Columbia"
2852,"Moore, Seth",1972-07-08 00:00:00.000,"S","M",40000,0,0,"Graduate Degree","Skilled Manual","0",0,2004-05-14 00:00:00.000,"Person","","Canada","British Columbia"
2853,"Robinson, Ian",1973-02-01 00:00:00.000,"S","M",50000,0,0,"Graduate Degree","Skilled Manual","1",0,2004-05-31 00:00:00.000,"Person","","Canada","British Columbia"
2854,"Zhang, Connor",1973-10-18 00:00:00.000,"S","M",50000,0,0,"Graduate Degree","Skilled Manual","0",0,2004-06-15 00:00:00.000,"Person","","Canada","British Columbia"
3364,"Long, Natalie",1973-09-04 00:00:00.000,"S","F",50000,0,0,"Graduate Degree","Skilled Manual","1",0,2003-10-31 00:00:00.000,"Person","","Canada","British Columbia"
3598,"Reed, Sean",1966-04-03 00:00:00.000,"M","M",70000,4,0,"Graduate Degree","Professional","1",0,2003-12-30 00:00:00.000,"Person","","Canada","British Columbia"
3599,"Ross, Miranda",1969-08-21 00:00:00.000,"M","F",70000,5,0,"Graduate Degree","Professional","1",0,2003-12-05 00:00:00.000,"Person","","Canada","British Columbia"
3761,"Lewis, Zachary",1958-12-12 00:00:00.000,"M","M",80000,4,0,"Graduate Degree","Skilled Manual","1",0,2003-12-07 00:00:00.000,"Person","","Canada","British Columbia"
4284,"Li, Eugene",1972-11-22 00:00:00.000,"S","M",40000,0,0,"Graduate Degree","Skilled Manual","0",0,2004-04-12 00:00:00.000,"Person","","Canada","British Columbia"
4568,"Madan, Carmen",1959-06-24 00:00:00.000,"M","F",80000,4,0,"Graduate Degree","Professional","1",0,2004-01-23 00:00:00.000,"Person","","Canada","British Columbia"
4864,"Scott, Adam",1973-08-03 00:00:00.000,"M","M",50000,0,0,"Graduate Degree","Skilled Manual","0",0,2003-10-08 00:00:00.000,"Person","","Canada","British Columbia"
4865,"Bailey, Lauren",1973-10-20 00:00:00.000,"S","F",50000,0,0,"Graduate Degree","Skilled Manual","0",0,2003-11-09 00:00:00.000,"Person","","Canada","British Columbia"
5099,"Diaz, Jasmine",1969-09-06 00:00:00.000,"M","F",70000,5,0,"Graduate Degree","Professional","1",0,2003-07-27 00:00:00.000,"Person","","Canada","British Columbia"
5242,"Butler, Isabel",1958-10-08 00:00:00.000,"S","F",80000,4,0,"Graduate Degree","Skilled Manual","1",0,2003-10-28 00:00:00.000,"Person","","Canada","British Columbia"
5244,"James, Maria",1958-06-25 00:00:00.000,"S","F",80000,4,0,"Graduate Degree","Skilled Manual","1",0,2003-08-31 00:00:00.000,"Person","","Canada","British Columbia"
5381,"Torres, Mariah",1958-10-24 00:00:00.000,"S","F",80000,4,0,"Graduate Degree","Skilled Manual","1",0,2004-01-26 00:00:00.000,"Person","","Canada","British Columbia"
5764,"Suarez, Juan",1973-11-04 00:00:00.000,"M","M",50000,0,0,"Graduate Degree","Skilled Manual","1",0,2003-10-13 00:00:00.000,"Person","","Canada","British Columbia"
5765,"Davis, Thomas",1973-05-23 00:00:00.000,"M","M",50000,0,0,"Graduate Degree","Skilled Manual","1",0,2003-11-22 00:00:00.000,"Person","","Canada","British Columbia"
6038,"Nath, Kenneth",1959-11-11 00:00:00.000,"M","M",80000,4,0,"Graduate Degree","Professional","1",0,2004-03-07 00:00:00.000,"Person","","Canada","British Columbia"
6657,"Martinez, Carol",1974-02-26 00:00:00.000,"S","F",30000,0,0,"Graduate Degree","Skilled Manual","1",0,2004-05-23 00:00:00.000,"Person","","Canada","British Columbia"
6692,"Bradley, Alexandria",1973-04-24 00:00:00.000,"S","F",50000,0,0,"Graduate Degree","Skilled Manual","1",0,2004-05-12 00:00:00.000,"Person","","Canada","British Columbia"
7237,"Wilson, Andrew",1958-05-13 00:00:00.000,"M","M",80000,5,0,"Graduate Degree","Professional","1",0,2004-04-20 00:00:00.000,"Person","","Canada","British Columbia"
7238,"Russell, Nicole",1958-04-12 00:00:00.000,"M","F",80000,5,0,"Graduate Degree","Professional","1",0,2004-04-02 00:00:00.000,"Person","","Canada","British Columbia"
7675,"Bennett, Isabelle",1958-03-20 00:00:00.000,"S","F",80000,4,0,"Graduate Degree","Skilled Manual","0",0,2003-11-28 00:00:00.000,"Person","","Canada","British Columbia"
9735,"Phillips, Luis",1974-07-17 00:00:00.000,"M","M",50000,0,0,"Graduate Degree","Skilled Manual","1",0,2003-11-29 00:00:00.000,"Person","","Canada","British Columbia"
9772,"Edwards, Madeline",1958-12-15 00:00:00.000,"M","F",80000,4,0,"Graduate Degree","Skilled Manual","1",0,2004-05-11 00:00:00.000,"Person","","Canada","British Columbia"
9774,"Rodriguez, Natalie",1958-03-08 00:00:00.000,"S","F",80000,4,0,"Graduate Degree","Skilled Manual","0",0,2004-06-09 00:00:00.000,"Person","","Canada","British Columbia"
10619,"Carter, Elijah",1966-08-20 00:00:00.000,"M","M",70000,4,0,"Graduate Degree","Professional","1",0,2003-05-11 00:00:00.000,"Person","","Canada","British Columbia"
10726,"Cannata, Gabrielle",1972-08-21 00:00:00.000,"S","F",50000,0,0,"Graduate Degree","Skilled Manual","0",0,2004-01-13 00:00:00.000,"Person","","Canada","British Columbia"
10727,"Hall, Morgan",1973-08-22 00:00:00.000,"S","F",40000,0,0,"Graduate Degree","Skilled Manual","0",0,2004-01-15 00:00:00.000,"Person","","Canada","British Columbia"
10728,"Flores, Arianna",1973-06-24 00:00:00.000,"M","F",40000,0,0,"Graduate Degree","Skilled Manual","1",0,2001-07-30 00:00:00.000,"Person","","Canada","British Columbia"
10733,"Johnson, Ian",1972-10-24 00:00:00.000,"S","M",50000,1,0,"Graduate Degree","Skilled Manual","1",0,2004-04-16 00:00:00.000,"Person","","Canada","British Columbia"
11266,"Sanchez, Jeremiah",1966-11-14 00:00:00.000,"M","M",70000,0,0,"Graduate Degree","Professional","0",0,2003-09-11 00:00:00.000,"Person","","Canada","British Columbia"
11268,"Rodriguez, Brianna",1966-02-15 00:00:00.000,"M","F",70000,4,0,"Graduate Degree","Professional","1",0,2001-12-13 00:00:00.000,"Person","","Canada","British Columbia"
11364,"Diaz, Faith",1958-04-21 00:00:00.000,"S","F",80000,5,0,"Graduate Degree","Skilled Manual","1",0,2003-12-28 00:00:00.000,"Person","","Canada","British Columbia"
11367,"Henderson, Logan",1958-07-16 00:00:00.000,"M","M",80000,4,0,"Graduate Degree","Skilled Manual","0",0,2004-02-07 00:00:00.000,"Person","","Canada","British Columbia"
11372,"Powell, Blake",1972-10-14 00:00:00.000,"S","M",50000,0,0,"Graduate Degree","Skilled Manual","0",0,2004-01-29 00:00:00.000,"Person","","Canada","British Columbia"
11374,"Bell, Gabrielle",1973-09-24 00:00:00.000,"S","F",40000,0,0,"Graduate Degree","Skilled Manual","1",0,2001-12-21 00:00:00.000,"Person","","Canada","British Columbia"
11545,"Evans, Maria",1972-10-03 00:00:00.000,"M","F",50000,1,0,"Graduate Degree","Skilled Manual","1",0,2003-08-08 00:00:00.000,"Person","","Canada","British Columbia"
11546,"Bryant, Brittany",1972-06-19 00:00:00.000,"M","F",50000,1,0,"Graduate Degree","Skilled Manual","1",0,2004-02-06 00:00:00.000,"Person","","Canada","British Columbia"
12285,"Coleman, Wyatt",1958-10-22 00:00:00.000,"S","M",80000,5,0,"Graduate Degree","Skilled Manual","0",0,2004-01-24 00:00:00.000,"Person","","Canada","British Columbia"
12820,"Washington, Vanessa",1973-04-14 00:00:00.000,"M","F",40000,0,0,"Graduate Degree","Skilled Manual","1",0,2002-04-16 00:00:00.000,"Person","","Canada","British Columbia"
12828,"Hall, Wyatt",1972-09-24 00:00:00.000,"S","M",50000,1,0,"Graduate Degree","Skilled Manual","1",0,2004-06-06 00:00:00.000,"Person","","Canada","British Columbia"
13730,"Murphy, Chase",1974-07-26 00:00:00.000,"S","M",50000,0,0,"Graduate Degree","Skilled Manual","0",0,2003-11-20 00:00:00.000,"Person","","Canada","British Columbia"
13734,"Flores, Luke",1966-06-23 00:00:00.000,"S","M",80000,0,0,"Graduate Degree","Skilled Manual","0",0,2004-06-06 00:00:00.000,"Person","","Canada","British Columbia"
13764,"Hill, Fernando",1973-10-21 00:00:00.000,"S","M",40000,0,0,"Graduate Degree","Skilled Manual","0",0,2003-10-15 00:00:00.000,"Person","","Canada","British Columbia"
13772,"Harris, Samuel",1972-08-19 00:00:00.000,"M","M",50000,1,0,"Graduate Degree","Skilled Manual","1",0,2003-09-03 00:00:00.000,"Person","","Canada","British Columbia"
